Latitude 	 Longitude 	 Weight 	 Continent
40.8188	-83.1313	1	North America
37.023	-76.2925	61	North America
14.6799	-60.9435	3	North America
-26.9595	24.7257	1	Africa
55.8341	38.3873	1	Europe
18.049	-66.5151	4	North America
61.5669	21.6256	1	Europe
36.2927	-119.338	15	North America
48.2336	-122.273	1	North America
35.2253	-84.9338	6	North America
-8.10087	111.159	1	Asia
33.2723	-117.339	11	North America
0.0621592	37.6481	4	Africa
35.2035	-80.836	224	North America
-7.62185	110.417	15	Asia
38.8222	-97.6343	5	North America
39.2583	141.81	1	Asia
41.2493	-73.9106	25	North America
44.9602	34.0942	3	Europe
45.9947	4.73602	2	Europe
40.7096	-80.104	2	North America
6.304	-75.5704	4	South America
37.3302	-120.499	16	North America
0.47162	121.953	1	Asia
29.6806	-98.4346	7	North America
-1.45502	-48.5024	23	South America
-18.6364	-46.4172	6	South America
32.096	-84.535	3	North America
-22.697	-46.8066	3	South America
41.6038	12.8407	2	Europe
29.9426	-82.1108	4	North America
-25.6982	28.7493	1	Africa
37.7629	-121.163	7	North America
51.1252	-114.185	6	North America
51.3852	-0.0567789	47	Europe
46.4885	0.195149	2	Europe
51.4515	-0.990659	9	Europe
-0.71671	8.77784	2	Africa
59.9394	30.0922	27	Europe
48.5953	2.06271	4	Europe
-25.6472	-49.0572	1	South America
45.4245	4.36651	14	Europe
31.6824	-83.6524	3	North America
30.3669	-95.605	1	North America
33.1595	-88.0885	4	North America
38.3385	-122.498	3	North America
40.1973	29.0126	2	Asia
30.696	-90.6198	3	North America
42.8962	-78.876	47	North America
51.171	7.07067	1	Europe
-23.7363	-52.5974	1	South America
38.6018	-95.2644	1	North America
19.4742	-99.3104	32	North America
40.4213	-74.2228	19	North America
34.2008	-116.944	1	North America
49.2636	4.02728	8	Europe
43.4777	-70.4897	4	North America
63.2848	118.308	1	Europe
64.8838	25.3777	1	Europe
6.22565	102.103	1	Asia
-22.4378	-46.9978	3	South America
37.5717	-4.63799	1	Europe
-9.4227	-40.526	2	South America
43.8135	-79.3977	8	North America
41.7123	-85.9218	9	North America
46.378	-119.657	1	North America
32.1967	-82.4137	3	North America
35.5771	-5.34233	2	Africa
49.0177	1.11648	14	Europe
42.1964	-86.0345	1	North America
38.9979	-105.554	5	North America
36.608	31.7839	1	Asia
36.2571	139.4	1	Asia
34.1979	-90.5665	2	North America
37.4009	-79.1785	17	North America
40.9956	-76.9252	3	North America
-7.51301	112.637	6	Asia
36.979	-81.0263	2	North America
29.9703	-82.8837	1	North America
34.6841	-87.5851	6	North America
3.35359	101.253	25	Asia
52.3762	7.00721	1	Europe
-23.54	-46.3466	21	South America
50.6246	5.59934	16	Europe
38.8048	-77.237	291	North America
54.4059	-1.74219	1	Europe
38.9716	-77.6227	4	North America
30.9373	-91.4009	45	North America
43.2519	-2.93316	16	Europe
39.9847	-81.6872	1	North America
50.4872	3.00768	38	Europe
49.1994	-122.913	714	North America
33.4343	-79.652	1	North America
47.7371	-3.22424	1	Europe
-7.39645	111.368	1	Asia
-31.2458	-54.066	5	South America
35.4827	-78.4679	5	North America
35.6551	136.139	1	Asia
42.1179	-72.5577	48	North America
-22.3287	-44.9117	1	South America
41.1774	-75.453	4	North America
37.4455	-81.5739	1	North America
9.04885	7.5029	38	Africa
22.2134	-159.421	1	North America
49.1547	2.27882	19	Europe
-1.24623	36.677	26	Africa
0.390187	-79.9815	1	South America
-23.1524	-49.9717	1	South America
38.2089	-85.6128	82	North America
38.5887	-90.5506	8	North America
32.5432	-82.9185	2	North America
48.1962	9.76945	1	Europe
32.3881	-94.8717	1	North America
-23.3804	-46.3128	3	South America
42.2166	-78.274	1	North America
-0.363503	103.102	1	Asia
41.6456	-79.6799	1	North America
34.0113	-5.0104	16	Africa
41.1576	1.10108	2	Europe
40.2447	-75.2737	19	North America
32.6224	-97.3919	20	North America
41.0289	-94.1952	1	North America
39.2543	9.12249	2	Europe
30.2288	-95.3486	7	North America
-9.03506	-40.589	2	South America
-9.88518	-36.9668	1	South America
-20.4661	-45.4291	1	South America
36.6268	-87.4612	9	North America
40.4194	-86.1098	6	North America
35.5046	-86.4453	3	North America
42.0949	-76.0603	2	North America
-27.6099	-48.4789	8	South America
45.5517	8.94329	2	Europe
39.9107	-83.8062	12	North America
30.651	-90.1994	6	North America
50.6163	37.3015	4	Europe
52.0731	4.32961	81	Europe
54.0122	27.6759	3	Europe
39.1506	-92.6864	1	North America
39.4905	-74.5116	27	North America
34.2672	-81.6109	3	North America
-33.5745	-70.7046	18	South America
-17.5461	-149.569	1	Oceania
48.4835	-2.68966	3	Europe
42.8317	-108.724	1	North America
37.5428	-97.2608	4	North America
50.7576	-103.708	1	North America
33.7227	-5.00904	1	Africa
-17.8015	-49.143	1	South America
-12.124	-60.2921	1	South America
32.335	-95.2833	103	North America
38.1629	-96.4829	1	North America
46.7366	-119.898	1	North America
-32.7848	26.8481	1	Africa
-27.2072	25.2861	1	Africa
42.6818	9.30512	1	Europe
43.3089	-84.1492	2	North America
3.20008	113.052	2	Asia
33.9615	-87.8814	2	North America
29.2103	-81.0967	87	North America
-22.2823	-41.9777	3	South America
44.1513	-75.7113	2	North America
56.4646	-3.0379	9	Europe
4.35152	113.987	3	Asia
15.0688	120.739	1	Asia
-23.47	-47.4366	20	South America
36.1247	-79.3786	11	North America
35.5657	-77.0676	1	North America
50.6753	3.15502	131	Europe
19.6527	-101.276	5	North America
36.6577	128.453	14	Asia
-7.27568	-35.9777	88	South America
53.8461	14.3126	1	Europe
39.48	-86.0452	1	North America
14.0815	121.151	9	Asia
36.7653	-108.703	2	North America
43.4749	5.59431	1	Europe
51.7661	0.110915	2	Europe
-7.07325	113.51	1	Asia
39.2186	-76.0549	2	North America
40.8741	-111.915	11	North America
36.8528	-79.8907	1	North America
44.7313	-79.8703	1	North America
28.0701	-15.4201	7	Europe
45.5225	7.98455	1	Europe
44.007	-73.1519	1	North America
33.1135	68.84	1	Asia
44.0738	-103.213	2	North America
47.0408	-122.893	14	North America
36.0868	-79.2286	2	North America
27.5459	-80.6287	1	North America
35.7906	-79.1083	1	North America
49.2113	5.93493	3	Europe
35.911	139.957	2	Asia
-22.2336	-47.0166	1	South America
38.7894	-121.227	10	North America
29.8699	-97.6722	5	North America
-34.899	149.481	1	Oceania
47.6965	13.3458	1	Europe
28.8819	-81.722	4	North America
35.8468	-86.4113	33	North America
14.6637	120.946	61	Asia
28.0315	-99.7391	1	North America
41.6542	26.5956	1	Asia
40.942	-72.8417	1	North America
55.9866	-4.51748	1	Europe
4.58898	114.205	1	Asia
-16.4747	-54.6264	4	South America
37.0358	-120.947	2	North America
31.9181	-111.886	1	North America
36.544	32.0152	1	Asia
35.8442	-76.7482	3	North America
46.7899	4.85034	1	Europe
42.2789	-89.1335	9	North America
-29.1921	-51.3739	1	South America
42.9814	-81.3082	3	North America
47.7143	-104.153	2	North America
40.2628	-75.6091	16	North America
14.3251	121.066	21	Asia
32.5937	-95.2032	3	North America
31.8729	131.442	1	Asia
52.9927	-3.93376	1	Europe
34.8087	-81.4551	4	North America
47.0558	6.74292	34	Europe
-33.8117	151.086	12	Oceania
29.5631	-95.2749	9	North America
47.4626	-122.349	51	North America
30.2539	-82.3895	1	North America
-17.7559	177.436	1	Oceania
-0.0323185	100.697	3	Asia
-19.604	-43.2996	3	South America
47.0232	-103.857	1	North America
42.851	13.5802	1	Europe
5.19878	96.7023	1	Asia
37.0644	-88.6637	47	North America
33.6783	-117.784	16	North America
10.6418	122.233	1	Asia
40.5465	27.4912	1	Asia
25.559	-97.5474	2	North America
34.7355	138.095	1	Asia
53.6002	-113.533	3	North America
36.0101	-83.2937	1	North America
33.5827	-85.101	35	North America
35.0189	-98.2825	4	North America
33.1297	-85.5718	10	North America
33.8857	-80.4335	22	North America
-22.7782	-45.0475	1	South America
37.425	-122.17	25	North America
49.2572	1.74184	3	Europe
37.2337	-95.7216	1	North America
39.6414	-84.0688	1	North America
44.0343	-116.976	1	North America
31.3801	-84.9375	5	North America
36.8685	-76.4078	18	North America
30.5173	-99.7885	1	North America
51.2823	-1.07541	1	Europe
34.8779	-81.0599	24	North America
12.8151	80.0404	1	Asia
-0.297858	-78.4678	1	South America
34.43	-78.9478	8	North America
59.4001	13.5502	4	Europe
15.4675	120.948	1	Asia
51.8553	-4.92485	2	Europe
39.9347	-91.3754	15	North America
46.2288	10.8293	1	Europe
35.8563	128.512	1	Asia
36.1276	-111.251	2	North America
33.4478	-111.987	57	North America
39.012	-75.5757	4	North America
28.228	-81.2757	7	North America
38.6603	-121.066	2	North America
31.2203	-96.7892	1	North America
43.4509	1.56896	3	Europe
36.364	-120.33	1	North America
5.85893	102.502	2	Asia
19.4735	-70.6671	5	North America
43.4474	3.69974	1	Europe
45.3415	5.624	2	Europe
-24.4945	-53.3	1	South America
32.8606	-81.6393	1	North America
44.9708	-93.2978	115	North America
32.4637	-90.1612	11	North America
41.4286	-73.1425	12	North America
34.507	-98.7036	1	North America
30.1841	-97.8513	61	North America
30.8601	-90.1463	1	North America
49.3848	3.44006	2	Europe
29.5219	-98.5337	127	North America
31.7026	-89.1508	21	North America
60.4893	22.1588	1	Europe
50.026	20.9759	1	Europe
44.798	-122.794	1	North America
35.7896	-84.3329	3	North America
-26.0158	28.2618	20	Africa
33.0549	-89.585	1	North America
35.4168	136.327	1	Asia
54.457	21.9704	1	Europe
35.0816	-108.835	1	North America
39.0056	-87.743	1	North America
42.1779	-89.0238	2	North America
36.1725	-85.5206	1	North America
43.593	1.23521	3	Europe
39.8744	-3.93921	1	Europe
29.637	-97.7276	3	North America
10.1606	-61.6804	12	North America
51.1309	-113.946	1	North America
49.4766	1.71695	1	Europe
54.0916	-1.38801	1	Europe
10.234	-67.5967	8	South America
43.9058	-91.245	2	North America
