Latitude 	 Longitude 	 Weight 	 Continent
42.2198	-83.4838	7	North America
18.0901	-94.1714	2	North America
40.1444	-76.6017	1	North America
30.9373	-91.4009	6	North America
21.4644	-71.1324	1	North America
42.4745	-2.44189	1	Europe
48.8161	8.30319	1	Europe
43.2519	-2.93316	26	Europe
42.6675	-83.27	32	North America
-18.764	-44.4359	2	South America
49.1994	-122.913	546	North America
51.5077	7.47031	9	Europe
51.0849	1.13606	7	Europe
4.22837	103.417	4	Asia
-31.2458	-54.066	7	South America
51.8943	-8.48443	4	Europe
-23.6716	-46.4477	131	South America
33.6666	-112.455	4	North America
39.4224	-0.352529	56	Europe
50.6764	13.8408	1	Europe
-25.0608	-53.398	11	South America
42.3625	-88.0889	16	North America
33.4344	-112.301	12	North America
56.8138	24.1832	2	Europe
43.7986	11.2147	3	Europe
39.9279	9.66911	1	Europe
-16.4125	-49.2234	1	South America
21.3088	-97.6875	1	North America
53.3494	-6.27869	115	Europe
-6.391	106.915	226	Asia
9.63138	76.5418	2	Asia
56.9496	24.0007	35	Europe
41.3418	-83.1242	3	North America
40.5986	-77.578	1	North America
53.2244	-114.98	1	North America
50.4425	-4.95555	2	Europe
50.4594	4.85369	10	Europe
-6.76609	-35.0177	1	South America
38.5887	-90.5506	4	North America
32.7307	-117.231	24	North America
33.947	-90.9449	2	North America
31.8536	-102.394	5	North America
35.539	-97.5959	13	North America
22.7566	-102.491	1	North America
28.9489	-95.9612	3	North America
35.6188	-105.211	2	North America
25.7936	-109.029	1	North America
18.1357	-66.0446	24	North America
-0.363503	103.102	11	Asia
54.8489	33.3119	2	Europe
15.4002	74.0058	3	Asia
20.4247	-100.936	1	North America
-1.58321	100.644	1	Asia
-26.3079	28.4172	2	Africa
26.4876	-81.8421	7	North America
-25.7594	28.0788	10	Africa
30.2288	-95.3486	4	North America
-33.9408	18.8574	7	Africa
-9.03506	-40.589	1	South America
40.7654	-73.571	23	North America
38.6367	-87.5308	1	North America
-27.6099	-48.4789	16	South America
45.6883	1.62067	2	Europe
40.3541	23.9505	1	Europe
43.6685	39.6127	2	Europe
10.2549	-67.617	9	South America
-34.5367	-58.793	2	South America
42.988	-87.888	56	North America
19.3343	-97.9228	7	North America
29.3838	-95.8214	1	North America
54.7597	55.8957	37	Europe
6.84868	100.465	1	Asia
-25.8445	28.202	17	Africa
50.5839	17.8031	3	Europe
37.7142	-89.2039	3	North America
15.4606	120.945	1	Asia
39.3917	2.76997	4	Europe
52.2426	-6.58267	3	Europe
-8.09948	111.915	3	Asia
-11.3921	-41.1833	1	South America
48.8942	-102.599	1	North America
51.8431	15.7354	1	Europe
33.7227	-5.00904	1	Africa
-36.7361	-72.9943	15	South America
-12.124	-60.2921	1	South America
32.335	-95.2833	7	North America
-24.2935	-53.8154	2	South America
42.6818	9.30512	5	Europe
29.2103	-81.0967	4	North America
-22.2823	-41.9777	7	South America
32.3412	-90.5997	1	North America
-19.5891	-44.8814	2	South America
47.1401	5.58758	5	Europe
42.4689	14.2077	1	Europe
-23.47	-47.4366	37	South America
17.9971	-93.3771	2	North America
-20.4583	-54.6457	11	South America
43.1059	-80.7545	1	North America
19.6527	-101.276	18	North America
46.0843	-100.628	3	North America
22.1674	-98.5054	2	North America
-7.27568	-35.9777	91	South America
30.6733	29.334	1	Africa
45.8846	1.21031	40	Europe
37.3701	-81.0928	2	North America
41.1088	-72.3619	1	North America
38.9967	-85.645	1	North America
4.96861	8.35418	2	Africa
52.4598	-6.58001	1	Europe
45.5537	2.2941	1	Europe
52.2342	-0.886772	5	Europe
61.5218	-75.0065	10	North America
-18.3797	-49.4663	5	South America
42.8431	-82.8908	3	North America
51.7661	0.110915	6	Europe
-21.7485	-44.7869	1	South America
