Latitude 	 Longitude 	 Weight 	 Continent
54.8905	52.3391	3	Europe
52.139	11.6472	3	Europe
43.7083	7.29079	10	Europe
53.3426	-6.29333	180	Europe
10.4438	-84.3658	3	North America
52.1681	5.00573	52	Europe
37.8708	-122.301	160	North America
52.9979	-1.98319	5	Europe
33.6245	-80.9266	42	North America
36.1868	-101.181	1	North America
33.4109	-90.8953	1	North America
40.2476	-2.02599	2	Europe
56.6282	47.8837	20	Europe
18.2913	-93.3416	2	North America
34.7307	-98.3428	3	North America
32.2653	-86.3537	6	North America
41.3948	-73.4721	35	North America
35.8877	-80.1143	2	North America
33.8567	-91.0065	1	North America
36.9225	-5.1463	1	Europe
34.072	-117.933	104	North America
19.4726	-102.073	1	North America
51.9275	4.99364	3	Europe
46.6149	74.536	1	Asia
23.143	120.278	1	Asia
40.8188	-83.1313	1	North America
44.7998	10.3375	3	Europe
38.57	-121.953	2	North America
37.8632	-87.5219	12	North America
-4.33691	-40.1545	1	South America
13.045	80.1216	1	Asia
-7.26891	-48.6616	1	South America
-3.41385	114.666	27	Asia
39.6531	-104.81	27	North America
-20.3989	-45.7035	1	South America
38.149	-84.6899	4	North America
9.76232	125.482	3	Asia
48.6709	1.84961	12	Europe
40.7239	-74.8798	1	North America
50.703	2.2061	6	Europe
51.4103	4.34749	15	Europe
42.2911	-84.4241	14	North America
35.2035	-80.836	48	North America
52.5909	-2.12746	812	Europe
-4.23309	-44.7868	3	South America
47.6435	-122.103	32	North America
5.35851	100.539	63	Asia
42.4792	-90.7014	1	North America
-7.79149	110.37	953	Asia
6.304	-75.5704	12	South America
43.7374	-0.566994	4	Europe
60.0784	30.2658	49	Europe
47.5997	19.3656	2	Europe
39.9819	-83.4953	8	North America
44.8237	34.3318	1	Europe
-3.44431	114.827	18	Asia
41.55	2.21084	33	Europe
-22.8149	-50.8206	1	South America
-18.6364	-46.4172	6	South America
24.2438	-100.381	1	North America
-22.697	-46.8066	11	South America
41.6038	12.8407	11	Europe
8.97398	38.764	2	Africa
45.7633	-73.4778	4	North America
53.8927	27.5876	71	Europe
52.3898	-0.743969	13	Europe
59.9394	30.0922	144	Europe
4.47314	97.9659	4	Asia
-25.6472	-49.0572	3	South America
38.8808	-121.11	1	North America
45.4245	4.36651	7	Europe
30.4527	-97.599	24	North America
41.3972	-7.88492	1	Europe
50.6192	13.7078	2	Europe
37.7941	-88.6581	1	North America
46.5141	-1.78958	7	Europe
49.2619	-122.78	12	North America
24.108	-110.855	1	North America
43.4372	-102.193	1	North America
45.6207	-1.01248	3	Europe
46.3601	48.0341	7	Europe
55.8491	-4.57036	2	Europe
38.4392	-77.7055	4	North America
42.751	-87.7923	5	North America
32.565	-81.8271	1	North America
-23.7363	-52.5974	2	South America
8.12923	-63.5409	5	South America
37.5638	-3.62084	1	Europe
32.8655	-91.3901	1	North America
-29.3727	-51.0915	1	South America
19.4742	-99.3104	133	North America
-8.15998	-70.763	2	South America
29.5976	-98.4019	30	North America
-30.1649	-51.4437	15	South America
26.8107	-80.6591	2	North America
-2.50262	-54.9556	1	South America
6.22565	102.103	3	Asia
37.5717	-4.63799	4	Europe
-9.4227	-40.526	3	South America
-22.5615	-45.0123	7	South America
39.3567	-119.772	2	North America
47.4815	-0.563019	14	Europe
42.3527	-83.0992	122	North America
13.7935	-89.3551	5	North America
52.7528	6.95947	9	Europe
51.0656	-4.15977	4	Europe
4.77093	100.851	10	Asia
35.5771	-5.34233	3	Africa
35.3285	139.35	13	Asia
38.9979	-105.554	12	North America
48.1432	15.0503	1	Europe
37.775	-77.4622	2	North America
55.6705	37.2691	34	Europe
27.9626	34.4725	1	Africa
-13.3766	-41.358	2	South America
45.8915	-88.1118	1	North America
41.7424	-70.6732	5	North America
29.9703	-82.8837	1	North America
44.5553	-70.537	3	North America
44.6691	20.9302	1	Europe
3.35359	101.253	121	Asia
